66.6719648864423,70.10328457050991
68.49025005138965,70.10328457050991
68.66854531064426,70.10328457050991
69.03331718411958,70.10328457050991
69.52925947435651,70.10328457050991
68.84570635199015,70.55336022939422
69.11671129083614,71.51645819482465
69.35139938844912,71.51645819482465
69.37565229226078,71.51645819482465
70.19811716138409,71.51645819482465
69.47711882947141,71.51645819482465
69.69580458571926,71.51645819482465
69.60296183293434,71.51645819482465
70.0848711659659,71.51645819482465
69.64064199615753,71.51645819482465
69.76494558750991,71.51645819482465
69.5476159416722,71.51645819482465
70.49176637283458,71.51645819482465
69.74836051638205,71.51645819482465
70.2913302391106,71.51645819482465
69.32675320919446,71.51645819482465
70.05145670148514,71.51645819482465
69.31809233185841,71.51645819482465
70.09853254328827,71.51645819482465
69.91501374737149,71.51645819482465
70.18604725496148,71.51645819482465
69.23773787958842,71.51645819482465
70.46838245229887,71.61134649754278
69.81672482893377,71.61134649754278
69.80186612259878,71.61134649754278
69.80949589249605,71.61134649754278
70.31662688123201,71.61134649754278
69.65206494175051,71.61134649754278
69.51891165717326,71.61134649754278
70.07741518434369,71.77213213290842
69.81938507518062,71.82644366358699
69.46086263996571,71.85057904135051
69.10852120126007,71.85057904135051
69.66756365255206,71.85057904135051
69.99724939015482,71.85057904135051
70.29497583188245,71.85057904135051
70.0627625735244,71.85057904135051
69.71159120587657,71.85057904135051
69.60827763487039,71.85057904135051
69.7685788442136,71.85057904135051
70.38803232670256,71.85057904135051
70.11742442931097,71.99589794295628
69.33138221302558,73.12065063268597
69.6933555212777,73.7337816056536
69.49109783455549,73.7337816056536
